quadrant	cells	gene	expression	x
WT_uninfected	Mesothelial	Upk3b	3.55678072649091	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.05713474103726	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	0	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.44364336165939	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	0	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	2.96044887907004	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	0	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.1183650699552	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	0	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.18251861361108	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.54088194949214	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	2.81709689964773	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.17734292088333	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	2.86208303157295	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.07174261670842	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.71858033296936	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.37008927794858	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.79957637720051	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.55500894562377	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	2.87967220900265	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.41958234593133	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.30632474575881	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.26712317813696	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	0	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	2.95770464212846	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	0.743259804697297	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.52512383603532	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.26392413060398	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.833852562195	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	2.84643381130976	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	2.9943083946179	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.3607871405784	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.66600067172901	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.94664510962624	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.46475639911583	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.51823250753826	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.82508210219575	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.17192725481418	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.31937195306532	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	0	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.38772927232754	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.2099515846499	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.26263798132838	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.24092902402384	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.57201168374264	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.36948690545625	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.48738389084413	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.32388169597377	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.35635334652609	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	0	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.34552204280561	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	2.86941136969953	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.17882401374398	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.4727613227715	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.39417944952139	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.18778964017174	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	0	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.42685313134653	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.21364268895255	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	3.1868107211356	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Upk3b	0	Upk3b Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0.996727839079524	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0.812844691973814	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0.400656931547133	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0.855145563675087	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0.760619428298269	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0.551707102639375	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0.911161597947949	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	1.97536517131549	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Lcn2	0.718098548895305	Lcn2 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Saa3	0	Saa3 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Saa3	0	Saa3 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Saa3	0	Saa3 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Saa3	0	Saa3 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Saa3	0	Saa3 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Saa3	0	Saa3 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Saa3	0	Saa3 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Saa3	0	Saa3 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Saa3	0	Saa3 Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Saa3	0	Saa3 Mesothelial WT_uninfected
