quadrant	cells	gene	expression	x
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.348269933481678	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.552613950705436	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Chil3	0	Chil3 MuscularisMacrophages WT_uninfected
